FECHA,KITENI,PS#1,PS#2,PS#3,PS#4
2008-02-24,8.8,12.4,10.4,11.0,0
2008-02-25,20.5,72.8,67.1,16.0,0
2008-02-26,16.8,20.4,25.3,7.0,0
2008-02-27,4.2,34.4,15.8,9.0,0
2008-02-28,17.4,15.0,7.1,16.0,0
2008-02-29,7.4,8.0,3.2,2.0,0
2008-03-01,1.4,0.0,8.0,9.0,0
2008-03-02,8.6,43.8,25.8,6.0,0
2008-03-03,27.3,102.0,39.2,4.0,0
2008-03-04,38.0,17.2,65.6,11.0,0
2008-03-05,5.6,12.2,7.4,7.0,0
2008-03-06,3.0,4.2,2.6,10.0,0
2008-03-07,3.4,19.2,7.0,2.0,0
2008-03-08,4.8,29.0,5.4,7.0,0
2008-03-09,0.0,13.0,5.4,2.0,0
2008-03-10,28.4,14.4,7.4,6.0,0
2008-03-11,2.6,15.2,0.0,2.0,0
2008-03-12,0.0,2.0,14.2,9.0,0
2008-03-13,0.2,2.2,8.2,11.0,0
2008-03-14,3.0,5.2,3.2,9.0,0
2008-03-15,0.0,0.0,2.6,11.0,0
2008-03-16,0.0,0.0,0.0,2.0,0
2008-03-17,0.6,4.2,2.2,7.0,0
2008-03-18,6.2,0.6,0.0,9.0,0
2008-03-19,2.6,3.3,4.3,5.0,0
2008-03-20,0.0,0.6,5.1,2.0,0
2008-03-21,0.0,1.4,0.0,2.0,0
2008-03-22,0.0,1.4,0.0,2.0,0
2008-03-23,4.4,3.3,14.8,2.0,0
2008-03-24,0.0,1.0,0.6,6.0,0
2008-03-25,1.8,8.2,1.0,2.0,0
2008-03-26,12.8,0.2,1.4,4.0,0
2008-03-27,0.6,0.0,5.4,7.0,0
2008-03-28,0.0,0.3,0.0,0.0,0
2008-03-29,0.0,9.3,0.0,12.2,0
2008-03-30,2.4,7.4,4.8,3.0,0
2008-03-31,16.8,3.8,39.3,2.0,0
2008-04-01,7.0,14.6,16.3,2.8,0
2008-04-02,0.0,24.4,4.3,0.5,0
2008-04-03,24.2,97.0,36.9,34.0,0
2008-04-04,3.8,6.4,7.8,2.0,0
2008-04-05,2.6,7.9,1.8,9.0,0
2008-04-06,1.2,1.4,0.6,0.0,0
2008-04-07,0.0,0.1,0.0,2.0,0
2008-04-08,0.0,2.5,1.4,0.0,0
2008-04-09,5.2,52.3,12.4,7.0,0
2008-04-10,5.6,15.0,8.3,24.0,0
2008-04-11,0.0,0.0,0.0,2.0,0
2008-04-12,1.6,0.0,3.4,0.0,0
2008-04-13,0.0,0.0,2.4,0.0,0
2008-04-14,0.0,0.4,5.2,2.0,0
2008-04-15,53.8,10.0,16.8,5.0,0
2008-04-16,5.6,27.4,8.6,2.0,0
2008-04-17,0.0,0.0,1.3,26.0,0
2008-04-18,0.0,0.0,3.3,9.0,0
2008-04-19,0.0,0.0,1.2,2.0,0
2008-04-20,3.9,0.0,2.4,0.0,0
2008-04-21,6.2,54.2,3.5,2.0,0
2008-04-22,0.8,6.4,6.4,2.0,0
2008-04-23,0.0,0.0,0.0,2.0,0
2008-04-24,2.4,0.0,4.2,6.0,0
2008-04-25,0.0,0.0,0.0,0.0,0
2008-04-26,0.0,3.2,7.2,4.0,0
2008-04-27,0.0,18.2,0.8,0.0,0
2008-04-28,0.0,24.0,7.3,0.0,0
2008-04-29,8.4,4.4,0.0,0.0,0
2008-04-30,0.0,4.2,0.5,2.0,0
2008-05-01,0.0,19.3,0.0,0.0,0
2008-05-02,2.0,4.3,0.1,4.0,0
2008-05-03,2.4,4.4,0.2,17.0,0
2008-05-04,0.2,0.2,0.4,7.0,0
2008-05-05,2.0,0.0,0.0,2.0,0
2008-05-06,0.0,0.0,0.0,0.0,0
2008-05-07,0.0,0.0,0.0,0.0,0
2008-05-08,0.0,0.0,0.0,0.0,0
2008-05-09,0.0,0.0,0.0,1.0,0
2008-05-10,0.0,0.4,1.0,1.5,0
2008-05-11,0.0,0.0,0.0,1.0,0
2008-05-12,0.0,14.0,1.5,0.0,0
2008-05-13,4.1,0.0,2.5,5.0,0
2008-05-14,0.0,3.3,0.5,2.1,0
2008-05-15,0.0,0.0,0.5,0.0,0
2008-05-16,0.0,0.0,0.0,4.0,0
2008-05-17,0.0,0.0,0.0,0.0,0
2008-05-18,0.0,0.0,9.5,0.0,0
2008-05-19,0.0,0.0,0.0,2.0,0
2008-05-20,0.0,1.6,0.0,0.0,0
2008-05-21,0.0,0.0,0.5,0.0,0
2008-05-22,0.0,10.4,2.7,0.0,0
2008-05-23,0.0,17.8,0.2,7.0,0
2008-05-24,0.0,0.0,0.0,0.0,0
2008-05-25,0.0,2.3,0.5,0.0,0
2008-05-26,0.4,1.6,11.2,2.0,0
2008-05-27,0.0,22.2,6.0,0.0,0
2008-05-28,0.4,3.3,8.4,0.0,0
2008-05-29,5.0,3.6,1.0,2.0,0
2008-05-30,0.0,0.6,0.0,0.0,0
2008-05-31,0.8,3.9,6.4,0.0,0
2008-06-01,0.0,0.2,0.0,0.0,0
2008-06-02,0.0,1.3,0.0,0.0,0
2008-06-03,0.0,0.0,0.0,0.0,0
2008-06-04,0.0,0.5,0.0,2.0,0
2008-06-05,0.0,0.2,0.0,2.0,0
2008-06-06,0.0,0.0,0.0,0.0,0
2008-06-07,0.6,0.0,0.0,0.0,0
2008-06-08,0.2,0.0,0.0,0.0,0
2008-06-09,0.0,0.0,0.0,0.0,0
2008-06-10,0.0,0.0,0.0,0.0,0
2008-06-11,0.0,10.0,12.0,7.0,0
2008-06-12,0.0,1.2,0.5,0.0,0
2008-06-13,0.2,10.6,0.5,0.0,0
2008-06-14,0.0,0.2,0.0,0.0,0
2008-06-15,0.0,0.4,0.0,0.0,0
2008-06-16,0.0,3.0,0.0,0.0,0
2008-06-17,0.0,5.4,1.4,0.0,0
2008-06-18,0.0,0.0,0.0,0.0,0
2008-06-19,0.0,0.0,0.0,0.0,0
2008-06-20,0.0,1.0,0.0,0.0,0
2008-06-21,0.0,0.0,0.0,0.0,0
2008-06-22,0.0,45.0,1.4,0.0,0
2008-06-23,0.0,4.6,1.3,0.0,0
2008-06-24,0.0,2.0,1.2,0.0,0
2008-06-25,0.0,0.3,0.0,0.0,0
2008-06-26,0.0,0.0,1.0,0.0,0
2008-06-27,1.0,0.6,0.0,3.0,0
2008-06-28,2.0,1.2,0.0,14.0,0
2008-06-29,3.0,0.5,2.0,0.0,0
2008-06-30,4.0,0.0,0.0,0.0,0
2008-07-01,0.0,0.0,0.0,0.0,0
2008-07-02,0.0,24.0,0.0,0.0,0
2008-07-03,0.0,1.0,0.0,0.0,0
2008-07-04,0.0,0.0,0.0,0.0,0
2008-07-05,0.0,0.0,0.0,0.0,0
2008-07-06,0.0,8.0,0.0,4.0,0
2008-07-07,0.0,7.0,0.0,0.0,0
2008-07-08,0.0,12.0,0.5,0.0,0
2008-07-09,0.0,5.0,0.0,0.0,0
2008-07-10,0.0,2.0,0.0,0.0,0
2008-07-11,0.8,0.2,1.6,10.0,0
2008-07-12,0.0,0.0,1.5,2.0,0
2008-07-13,0.4,0.3,0.0,0.0,0
2008-07-14,0.0,3.0,0.0,0.0,0
2008-07-15,0.0,10.0,0.0,0.0,0
2008-07-16,1.6,12.1,0.0,0.0,0
2008-07-17,0.0,1.0,0.0,0.0,0
2008-07-18,0.0,0.0,0.0,0.0,0
2008-07-19,0.0,9.4,0.0,0.0,0
2008-07-20,0.0,0.0,0.0,0.0,0
2008-07-21,0.0,0.0,1.0,0.0,0
2008-07-22,0.0,0.0,0.5,0.0,0
2008-07-23,0.0,0.0,2.4,0.0,0
2008-07-24,0.0,0.0,7.0,0.0,0
2008-07-25,0.0,0.0,0.0,4.0,0
2008-07-26,0.0,0.0,0.0,0.0,0
2008-07-27,0.0,0.0,0.0,0.0,0
2008-07-28,0.0,0.0,0.0,0.0,0
2008-07-29,0.2,0.0,0.0,0.0,0
2008-07-30,0.0,0.0,0.5,0.0,0
2008-07-31,22.8,0.0,27.5,0.0,0
2008-08-01,0.0,0.0,0.0,0.0,0
2008-08-02,0.0,0.0,0.0,0.0,0
2008-08-03,0.0,0.0,0.0,0.0,0
2008-08-04,4.4,0.1,0.0,0.0,0
2008-08-05,0.0,2.4,0.0,1.0,0
2008-08-06,0.0,0.2,0.0,0.0,0
2008-08-07,6.0,74.7,7.0,0.0,0
2008-08-08,0.0,7.7,0.0,2.0,0
2008-08-09,2.0,5.4,2.2,0.0,0
2008-08-10,1.1,0.1,0.5,0.0,0
2008-08-11,0.0,0.0,0.0,3.0,0
2008-08-12,0.1,0.0,0.3,0.0,0
2008-08-13,0.0,0.0,0.0,0.0,0
2008-08-14,0.0,0.0,0.0,0.0,0
2008-08-15,0.0,0.0,0.0,0.0,0
2008-08-16,0.0,0.0,0.0,0.0,0
2008-08-17,0.0,0.0,0.0,0.0,0
2008-08-18,15.2,15.0,20.0,0.0,0
2008-08-19,8.8,16.3,7.2,2.0,0
2008-08-20,0.0,0.0,0.0,3.0,0
2008-08-21,0.0,0.0,0.0,0.0,0
2008-08-22,0.0,11.3,4.0,4.0,0
2008-08-23,0.0,2.7,16.2,2.0,0
2008-08-24,0.0,0.0,0.0,0.0,0
2008-08-25,0.0,0.0,0.0,0.0,0
2008-08-26,0.0,0.0,0.0,0.0,0
2008-08-27,0.0,0.0,0.0,0.0,0
2008-08-28,0.0,0.0,0.0,0.0,0
2008-08-29,0.0,11.4,0.0,0.0,0
2008-08-30,0.0,0.0,17.2,4.0,0
2008-08-31,0.0,0.0,2.0,9.0,0
2008-09-01,0.0,0.0,0.0,7.0,0
2008-09-02,0.0,0.0,0.0,0.0,0
2008-09-03,0.0,0.0,0.0,0.0,0
2008-09-04,0.0,0.0,0.0,2.0,0
2008-09-05,23.4,0.0,21.2,4.0,0
2008-09-06,0.0,26.0,0.0,6.0,0
2008-09-07,0.0,1.3,0.0,4.0,0
2008-09-08,16.2,0.0,2.5,9.0,0
2008-09-09,0.0,0.0,0.0,14.0,0
2008-09-10,0.0,0.0,0.0,3.0,0
2008-09-11,0.0,0.0,0.0,0.0,0
2008-09-12,0.0,0.0,0.0,0.0,0
2008-09-13,0.0,0.0,0.0,0.0,0
2008-09-14,0.0,6.8,2.3,0.0,0
2008-09-15,0.0,2.4,0.0,0.0,0
2008-09-16,0.0,0.0,0.0,0.0,0
2008-09-17,0.0,0.0,0.0,0.0,0
2008-09-18,0.0,0.0,0.0,0.0,0
2008-09-19,0.0,0.0,0.0,0.0,0
2008-09-20,0.0,0.0,0.0,0.0,0
2008-09-21,14.2,34.0,3.0,0.0,0
2008-09-22,0.0,0.6,0.0,0.0,0
2008-09-23,0.0,0.0,0.0,0.0,0
2008-09-24,8.2,0.0,3.0,0.0,0
2008-09-25,9.7,6.0,16.0,0.0,0
2008-09-26,13.4,0.0,0.3,16.0,0
2008-09-27,1.2,0.0,1.5,14.0,0
2008-09-28,0.0,0.0,0.0,0.0,0
2008-09-29,0.0,0.0,11.5,0.0,0
2008-09-30,0.0,0.0,11.5,0.0,0
2008-10-01,0.0,0.2,0.0,0.0,0
2008-10-02,0.0,0.0,11.0,9.5,0
2008-10-03,0.4,0.2,10.4,0.0,0
2008-10-04,2.6,13.8,4.0,0.0,0
2008-10-05,0.0,2.6,0.0,0.0,0
2008-10-06,12.7,26.3,13.2,6.2,0
2008-10-07,28.0,1.4,22.0,42.0,0
2008-10-08,7.1,0.0,25.8,19.0,0
2008-10-09,5.0,0.0,12.4,11.0,0
2008-10-10,0.0,0.0,0.0,3.2,0
2008-10-11,0.0,0.0,0.0,0.0,0
2008-10-12,0.0,0.0,2.4,10.1,0
2008-10-13,24.6,0.0,18.6,0.0,0
2008-10-14,0.0,0.0,0.0,7.0,0
2008-10-15,0.6,0.0,2.4,11.0,0
2008-10-16,2.4,2.6,6.6,9.0,0
2008-10-17,0.0,4.4,0.0,17.2,0
2008-10-18,0.0,0.3,0.0,2.0,0
2008-10-19,5.2,8.7,13.0,0.0,0
2008-10-20,0.2,17.1,3.0,0.0,0
2008-10-21,0.0,36.3,4.8,0.0,0
2008-10-22,6.0,217.3,9.2,0.0,0
2008-10-23,11.2,22.5,15.0,7.0,0
2008-10-24,0.0,9.2,0.0,4.0,0
2008-10-25,6.2,0.0,26.8,8.0,0
2008-10-26,5.2,25.6,19.0,16.0,0
2008-10-27,12.2,22.6,6.4,24.0,0
2008-10-28,0.0,0.0,0.0,11.0,0
2008-10-29,12.0,55.3,56.0,12.0,0
2008-10-30,0.4,64.3,17.0,9.0,0
2008-10-31,50.2,1.2,24.0,5.0,0
2008-11-01,1.2,15.0,7.4,9.0,0
2008-11-02,0.2,1.3,11.0,4.0,0
2008-11-03,0.3,8.0,5.8,13.0,0
2008-11-04,8.9,12.3,5.4,17.0,0
2008-11-05,3.4,0.2,13.0,7.0,0
2008-11-06,2.2,0.1,3.6,11.0,0
2008-11-07,0.8,0.4,0.0,7.0,0
2008-11-08,9.6,0.3,0.8,0.44,0
2008-11-09,0.0,0.5,1.6,0.6,0
2008-11-10,0.0,0.0,0.0,2.0,0
2008-11-11,3.6,5.1,42.0,5.0,0
2008-11-12,0.0,0.0,0.0,5.5,0
2008-11-13,0.8,21.1,0.0,1.0,0
2008-11-14,16.0,4.4,30.4,23.0,0
2008-11-15,0.4,0.0,0.0,1.0,0
2008-11-16,0.0,4.3,0.6,3.0,0
2008-11-17,0.0,9.4,31.2,7.0,0
2008-11-18,0.0,1.4,0.4,1.0,0
2008-11-19,0.0,2.4,1.0,18.6,0
2008-11-20,0.0,5.4,12.4,2.4,0
2008-11-21,7.2,3.3,11.4,0.0,0
2008-11-22,0.6,1.2,4.2,11.0,0
2008-11-23,5.5,0.0,0.3,5.0,0
2008-11-24,0.0,0.0,0.0,2.0,0
2008-11-25,0.0,14.3,0.0,7.0,0
2008-11-26,0.8,99.4,0.0,2.0,0
2008-11-27,2.0,0.0,3.2,11.0,0
2008-11-28,7.0,8.4,26.2,11.0,0
2008-11-29,13.0,0.4,26.3,7.0,0
2008-11-30,0.0,8.7,3.5,2.0,0
2008-12-01,29.0,29.4,44.7,9.0,0
2008-12-02,16.6,1.2,2.7,5.0,0
2008-12-03,15.0,1.3,7.4,7.0,0
2008-12-04,1.2,2.3,3.0,10.0,0
2008-12-05,0.0,0.0,0.0,8.0,0
2008-12-06,0.0,0.0,1.0,4.4,0
2008-12-07,5.0,0.0,3.2,8.0,0
2008-12-08,0.0,0.0,1.5,9.0,0
2008-12-09,0.0,0.0,5.0,0.0,0
2008-12-10,0.6,0.3,1.2,3.0,0
2008-12-11,1.0,0.0,2.3,5.0,0
2008-12-12,7.8,33.0,14.2,7.8,0
2008-12-13,0.0,0.3,0.0,2.0,0
2008-12-14,0.0,0.4,0.0,0.0,0
2008-12-15,0.0,18.3,0.0,10.0,0
2008-12-16,2.0,39.2,12.3,9.0,0
2008-12-17,9.4,55.5,7.3,5.1,0
2008-12-18,4.0,25.4,4.2,7.1,0
2008-12-19,0.0,0.0,1.8,4.4,0
2008-12-20,9.0,22.3,0.2,17.4,0
2008-12-21,0.0,4.3,2.0,7.8,0
2008-12-22,0.0,0.0,2.4,17.8,0
2008-12-23,0.0,0.0,0.0,17.2,0
2008-12-24,50.5,29.1,76.2,0.0,0
2008-12-25,5.0,11.5,16.3,4.6,0
2008-12-26,0.0,10.5,0.6,1.2,0
2008-12-27,4.6,29.2,4.2,2.6,0
2008-12-28,2.2,4.3,3.2,0.0,0
2008-12-29,23.0,2.1,12.7,4.0,0
2008-12-30,12.2,0.2,3.0,7.0,0
2008-12-31,9.4,21.8,25.3,0.0,0
