FECHA,KITENI,PS#1,PS#2,PS#3,PS#4
2006-09-18,0.0,0.0,0.0,0.0,0
2006-09-19,0.3,0.0,0.0,0.0,0
2006-09-20,0.0,0.0,0.0,0.0,0
2006-09-21,14.0,0.0,0.3,0.0,0
2006-09-22,2.0,0.0,0.0,0.0,0
2006-09-23,0.0,0.0,0.0,0.0,0
2006-09-24,0.0,0.0,0.0,0.0,0
2006-09-25,41.1,5.0,42.1,0.0,0
2006-09-26,2.0,2.0,4.0,0.0,0
2006-09-27,0.0,0.0,0.0,0.0,0
2006-09-28,0.0,0.0,4.0,0.0,0
2006-09-29,0.0,0.0,3.0,0.0,0
2006-09-30,0.0,0.0,0.0,0.0,0
2006-10-01,0.0,0.0,0.0,0.0,0
2006-10-02,0.0,0.0,2.2,0.0,0
2006-10-03,0.0,0.0,0.0,0.0,0
2006-10-04,0.0,6.0,1.0,0.0,0
2006-10-05,0.0,1.0,0.0,0.0,0
2006-10-06,0.2,25.8,6.0,0.0,0
2006-10-07,0.0,0.0,0.4,0.0,0
2006-10-08,0.3,6.4,8.0,0.0,0
2006-10-09,0.1,55.3,34.0,0.0,0
2006-10-10,0.0,2.5,0.0,0.0,0
2006-10-11,0.0,0.0,0.0,0.0,0
2006-10-12,0.0,0.0,0.0,0.0,0
2006-10-13,7.3,0.0,1.0,0.0,0
2006-10-14,0.3,0.0,0.0,0.0,0
2006-10-15,0.0,0.0,0.0,0.0,0
2006-10-16,3.0,3.0,16.2,0.0,0
2006-10-17,31.4,19.5,25.0,0.0,0
2006-10-18,0.0,0.0,2.0,0.0,0
2006-10-19,0.0,0.0,0.0,0.0,0
2006-10-20,4.0,0.0,1.2,0.0,0
2006-10-21,34.0,29.2,20.0,0.0,0
2006-10-22,0.0,24.2,3.1,0.0,0
2006-10-23,0.0,8.0,25.4,0.0,0
2006-10-24,0.0,0.3,10.0,0.0,0
2006-10-25,5.1,0.0,1.2,0.0,0
2006-10-26,0.0,3.2,0.0,0.0,0
2006-10-27,14.2,24.0,10.0,0.0,0
2006-10-28,0.0,23.0,7.0,0.0,0
2006-10-29,3.0,1.3,6.0,0.0,0
2006-10-30,0.0,37.3,0.0,0.0,0
2006-10-31,8.2,25.0,12.0,0.0,0
2006-11-01,0.0,0.0,8.0,0.0,0
2006-11-02,2.6,12.0,1.2,0.0,0
2006-11-03,0.5,25.8,12.8,0.0,0
2006-11-04,0.3,3.0,15.2,0.0,0
2006-11-05,1.5,0.1,1.2,0.0,0
2006-11-06,0.0,18.6,0.0,0.0,0
2006-11-07,11.3,2.2,6.4,0.0,0
2006-11-08,16.4,5.5,9.2,0.0,0
2006-11-09,0.0,0.0,0.4,0.0,0
2006-11-10,18.0,3.5,0.0,0.0,0
2006-11-11,44.6,10.5,24.8,0.0,0
2006-11-12,0.0,0.0,0.0,0.0,0
2006-11-13,0.0,0.0,0.0,0.0,0
2006-11-14,2.0,4.3,1.1,0.0,0
2006-11-15,0.3,0.0,10.6,0.0,0
2006-11-16,0.6,0.0,2.7,0.0,0
2006-11-17,5.0,0.0,6.6,0.0,0
2006-11-18,2.4,2.3,14.6,0.0,0
2006-11-19,33.1,32.4,57.2,0.0,0
2006-11-20,0.3,0.0,0.2,0.0,0
2006-11-21,0.0,0.3,6.3,0.0,0
2006-11-22,71.6,147.0,53.0,0.0,0
2006-11-23,0.3,0.0,0.4,0.0,0
2006-11-24,0.2,5.0,1.6,0.0,0
2006-11-25,3.7,0.0,1.4,0.0,0
2006-11-26,6.4,82.0,24.2,0.0,0
2006-11-27,0.0,0.0,1.0,0.0,0
2006-11-28,0.8,53.8,0.0,0.0,0
2006-11-29,0.5,4.3,2.0,0.0,0
2006-11-30,26.9,25.6,32.0,0.0,0
2006-12-01,33.6,25.5,3.0,0.0,0
2006-12-02,0.0,0.0,2.0,0.0,0
2006-12-03,28.0,27.5,3.1,0.0,0
2006-12-04,0.8,12.3,5.8,0.0,0
2006-12-05,0.0,26.3,1.6,0.0,0
2006-12-06,0.0,12.5,2.0,0.0,0
2006-12-07,0.0,11.3,0.0,0.0,0
2006-12-08,30.8,81.3,10.0,0.0,0
2006-12-09,7.8,19.3,10.8,0.0,0
2006-12-10,0.0,1.0,36.4,0.0,0
2006-12-11,28.6,46.3,12.0,0.0,0
2006-12-12,0.0,0.0,12.0,0.0,0
2006-12-13,0.0,15.2,8.2,0.0,0
2006-12-14,0.0,6.0,0.2,0.0,0
2006-12-15,3.6,44.2,1.5,0.0,0
2006-12-16,0.0,28.4,49.0,0.0,0
2006-12-17,0.0,46.05,17.4,0.0,0
2006-12-18,0.0,20.02,12.4,0.0,0
2006-12-19,17.2,38.03,19.2,0.0,0
2006-12-20,0.0,6.42,27.4,0.0,0
2006-12-21,8.2,25.0,5.2,0.0,0
2006-12-22,4.4,24.5,35.4,0.0,0
2006-12-23,2.3,22.04,2.8,0.0,0
2006-12-24,6.0,49.7,14.4,0.0,0
2006-12-25,4.5,48.4,12.2,0.0,0
2006-12-26,12.4,79.0,12.0,0.0,0
2006-12-27,5.6,17.83,7.0,0.0,0
2006-12-28,0.6,36.3,24.0,0.0,0
2006-12-29,2.5,4.0,6.0,0.0,0
2006-12-30,0.0,11.0,15.0,0.0,0
2006-12-31,1.4,10.2,0.0,0.0,0
